id,price,min_price,max_price,cats,dogs,pet_policy_text,beds,min_beds,max_beds,baths,min_baths,max_baths,garage,house_type,sqft,year_built,address,postal_code,state,city,pictures,pictures1,lat,lon,county
3706277811,,1329.0,1449.0,True,True,,,1,3,,1.0,2.0,,apartment,,1965.0,1 Holiday Dr,13045,NY,Cortland,https://ar.rdcpix.com/776d710eb8b02dd80ae2b91dd862df05c-f3616849624s.jpg,https://ar.rdcpix.com/776d710eb8b02dd80ae2b91dd862df05c-f1914205106s.jpg,42.58485,-76.2052,Cortland
3689193320,,1775.0,1995.0,True,True,,,1,2,,1.0,1.5,,apartment,,1970.0,5 Cinema Dr,14850,NY,Ithaca,https://ar.rdcpix.com/8b82fe86f2c37b07adc05ba4fc0904adc-f1916715154s.jpg,https://ar.rdcpix.com/8b82fe86f2c37b07adc05ba4fc0904adc-f3655460980s.jpg,42.478813,-76.477204,Tompkins
3863407258,,1175.0,1465.0,True,True,Maximum Two Pets per Home; All Pets Subject to Management Approval./Maximum Two Pets per Home; Breed Restrictions Apply; All Pets Subject to Management Approval.,,1,2,,1.0,1.0,,apartment,,2017.0,200 Frank Dimino Way,14624,NY,Rochester,https://ar.rdcpix.com/0fcf37d30ca70de41445c8705b6b1187c-f1904405898s.jpg,https://ar.rdcpix.com/0fcf37d30ca70de41445c8705b6b1187c-f2721754704s.jpg,43.14372,-77.74998,Monroe
3819967825,,1500.0,2650.0,False,False,,,0,3,,1.0,2.0,,apartment,,1963.0,451 Fulton Ave,11550,NY,Hempstead,https://ar.rdcpix.com/a40a26e1bc2706e38a848f9cee60df97c-f3018142097s.jpg,https://ar.rdcpix.com/a40a26e1bc2706e38a848f9cee60df97c-f1997260959s.jpg,40.710417,-73.616953,Nassau
3824984328,,1100.0,1575.0,True,True,,,0,1,,1.0,1.0,,apartment,,2018.0,219 W Fayette St,13202,NY,Syracuse,https://ar.rdcpix.com/36cab8239bb245687900d30b4d2b6842c-f1064060265s.jpg,https://ar.rdcpix.com/36cab8239bb245687900d30b4d2b6842c-f1750176362s.jpg,43.0485,-76.15439,Onondaga
3782123940,,1910.0,2270.0,True,True,One Time Non-Refundable/Non-Transferable Fee $500.00ea.,,1,2,,1.0,1.0,,apartment,,1979.0,9 Pondview Dr,11772,NY,East Patchogue,https://ar.rdcpix.com/740dadb07cbdf5c33debc3364048d15ac-f468114556s.jpg,https://ar.rdcpix.com/740dadb07cbdf5c33debc3364048d15ac-f308009780s.jpg,40.78085,-72.98233,Suffolk
3782347536,,1650.0,2140.0,True,True,One Time Non-Refundable/Non-Transferable Fee $500.00ea.,,0,2,,1.0,1.0,,apartment,,1973.0,1998 Route 112,11727,NY,Coram,https://ar.rdcpix.com/40fa90f3e75bd11af35e1376249d5abcc-f183042867s.jpg,https://ar.rdcpix.com/40fa90f3e75bd11af35e1376249d5abcc-f4154915272s.jpg,40.88058,-73.01125,Suffolk
3752967757,,950.0,1900.0,True,True,,,0,2,,1.0,2.5,,apartment,,2016.0,100 Isla Way,14420,NY,Brockport,https://ar.rdcpix.com/36fe08fc76c6a7a86d94f1531cf9422ec-f1925246687s.jpg,https://ar.rdcpix.com/36fe08fc76c6a7a86d94f1531cf9422ec-f209648687s.jpg,43.20977,-77.97153,Monroe
3650070620,,1780.0,1780.0,True,False,,,1,1,,1.0,1.0,,apartment,,1962.0,580-610 Willis Ave,11596,NY,Williston Park,https://ar.rdcpix.com/a3cc824a8226ff53b20b3cfc8cc90269c-f3635164400s.jpg,https://ar.rdcpix.com/a3cc824a8226ff53b20b3cfc8cc90269c-f782336897s.jpg,40.76111,-73.64568,Nassau
3640567805,,4500.0,4700.0,False,False,,,2,2,,2.0,2.0,,apartment,,1968.0,854-860 E Broadway,11561,NY,Long Beach,https://ar.rdcpix.com/124370d3346f15f7e50dcae5ea84661dc-f3639279050s.jpg,https://ar.rdcpix.com/124370d3346f15f7e50dcae5ea84661dc-f172445639s.jpg,40.58431,-73.63829,Nassau
3690423096,,1200.0,1375.0,True,True,,,0,2,,1.0,1.0,,apartment,,1972.0,87 Uptown Rd,14850,NY,Ithaca,https://ar.rdcpix.com/2fa603eea8bbe1bdc1b351ec3530a8b5c-f160557687s.jpg,https://ar.rdcpix.com/2fa603eea8bbe1bdc1b351ec3530a8b5c-f3823634558s.jpg,42.479605,-76.474424,Tompkins
3691242302,,1120.0,1550.0,False,False,,,1,3,,1.0,1.0,,apartment,,1970.0,31 Cottage St,12180,NY,Troy,https://ar.rdcpix.com/7f542c372a0338499cf0a06ca0cbfd09c-f1599296011s.jpg,https://ar.rdcpix.com/7f542c372a0338499cf0a06ca0cbfd09c-f1231004908s.jpg,42.698828,-73.695417,Rensselaer
4037004430,,900.0,1350.0,True,True,,,0,2,,1.0,1.0,,apartment,,,90 Manor Pkwy Apt 2,14620,NY,Rochester,https://ar.rdcpix.com/280086c75a79cc0014b18ff0f5b4de5dc-f1507067720s.jpg,https://ar.rdcpix.com/280086c75a79cc0014b18ff0f5b4de5dc-f21160174s.jpg,43.13741,-77.61161,Monroe
4051900260,,2875.0,4295.0,True,True,,,1,2,,1.0,2.0,,apartment,,2012.0,21 Willett Ave,10573,NY,Port Chester,https://ar.rdcpix.com/c6896a50e5b011e1502f387e9c200998c-f2559600219s.jpg,https://ar.rdcpix.com/c6896a50e5b011e1502f387e9c200998c-f3615438186s.jpg,41.002445,-73.660219,Westchester
3744674603,,1950.0,2795.0,True,True,,,0,2,,1.0,1.0,,apartment,,1972.0,45 Country Club Dr,11727,NY,Coram,https://ar.rdcpix.com/5729f9147f8929e3bbdc90825bc52846c-f1048290217s.jpg,https://ar.rdcpix.com/5729f9147f8929e3bbdc90825bc52846c-f2762305179s.jpg,40.87502,-72.98966,Suffolk
4055629422,,2000.0,3370.0,True,False,,,0,3,,1.0,2.0,,apartment,,1965.0,655 Belle Terre Rd,11777,NY,Port Jefferson Station,https://ar.rdcpix.com/1b3f4954455de51b1ccd3ba88797e489c-f2627963699s.jpg,https://ar.rdcpix.com/1b3f4954455de51b1ccd3ba88797e489c-f3161556478s.jpg,40.94596,-73.05786,Suffolk
4041960800,,1200.0,1200.0,False,False,,,2,2,,1.0,1.0,,apartment,,1974.0,900 E Robinson St,14120,NY,North Tonawanda,https://ar.rdcpix.com/b7e7c3625cf6736fcd988d9b72264724c-f2650262920s.jpg,https://ar.rdcpix.com/b7e7c3625cf6736fcd988d9b72264724c-f2924123556s.jpg,43.03614,-78.84831,Niagara
4055517624,,2205.0,3160.0,True,False,,,0,2,,1.0,1.0,,apartment,,,560 New Hwy,11788,NY,Hauppauge,https://ar.rdcpix.com/498f1782dcaf286c9e3c16b50baef858c-f1674290543s.jpg,https://ar.rdcpix.com/498f1782dcaf286c9e3c16b50baef858c-f1611111353s.jpg,40.82356,-73.23786,Suffolk
3913658167,,1130.0,1190.0,True,True,,,1,2,,1.0,1.0,,apartment,,1985.0,100 McChesney Ave,12180,NY,Troy,https://ar.rdcpix.com/53ca7c44722558d493b1cc0094563db2c-f2639396036s.jpg,https://ar.rdcpix.com/53ca7c44722558d493b1cc0094563db2c-f3014581404s.jpg,42.741216,-73.641291,Rensselaer
3677752676,,1531.0,2153.0,True,True,,,1,3,,1.0,2.0,,apartment,,1975.0,700 Warren Rd,14850,NY,Ithaca,https://ar.rdcpix.com/9576000521027d4cb59f0c26e3a7ebc3c-f959168205s.jpg,https://ar.rdcpix.com/9576000521027d4cb59f0c26e3a7ebc3c-f3193331745s.jpg,42.4871,-76.471048,Tompkins
3674573240,,1600.0,2950.0,True,True,,,0,2,,1.0,2.0,,apartment,,1931.0,675 N Terrace Ave,10552,NY,Mount Vernon,https://ar.rdcpix.com/875b535bc4764725cacd87bb3eb93ba6c-f2735346728s.jpg,https://ar.rdcpix.com/875b535bc4764725cacd87bb3eb93ba6c-f2170099257s.jpg,40.925339,-73.838324,Westchester
3717363407,,995.0,1195.0,False,False,,,1,2,,1.0,1.0,,apartment,,1940.0,1108 E Genesee St,13210,NY,Syracuse,https://ar.rdcpix.com/3a1a433ec6a393ef313fecb8e78f5d0cc-f3073330660s.jpg,https://ar.rdcpix.com/3a1a433ec6a393ef313fecb8e78f5d0cc-f1195606886s.jpg,43.046448,-76.133362,Onondaga
3934933258,,2250.0,3195.0,True,True,Cats welcome. Maximum two pets per apartment. Monthly fees: $50 per pet. Non-refundable fee: $550 per pet. Breed restrictions and other limitations apply. Other restrictions may apply./Dogs welcome. Maximum two pets per apartment. Monthly fees: $50 per pet. Non-refundable fee: $550 per pet. Breed restrictions and other limitations apply. Weight limit: 50 lbs. or under.,,0,2,,1.0,1.0,,apartment,,1949.0,425 Newbridge Rd,11554,NY,East Meadow,https://ar.rdcpix.com/c8c3a5055ff350c20b779434a725313bc-f1006685201s.jpg,https://ar.rdcpix.com/c8c3a5055ff350c20b779434a725313bc-f3679975009s.jpg,40.713931,-73.543733,Nassau
3941259449,,1995.0,1995.0,True,True,$250 non refundable pet deposit per pet. $25 monthly pet rent per pet. Limit 2 pets total.,,2,2,,2.0,2.0,,apartment,,,184 Sweeney St,14120,NY,North Tonawanda,https://ar.rdcpix.com/10bdade364ec3f974d9e33f7746b8ffcc-f1645925760s.jpg,https://ar.rdcpix.com/10bdade364ec3f974d9e33f7746b8ffcc-f1889340451s.jpg,43.023,-78.87381,Niagara
3971789275,,2335.0,3430.0,True,True,,,0,2,,1.0,1.0,,apartment,,1938.0,150 Secatogue Ave,11735,NY,Farmingdale,https://ar.rdcpix.com/908e706f88663110711ad550b4c64e5bc-f1782069020s.jpg,https://ar.rdcpix.com/908e706f88663110711ad550b4c64e5bc-f3272914114s.jpg,40.734107,-73.44226,Nassau
3637959189,,2400.0,2600.0,True,True,2 pets per unit,,1,2,,1.0,1.0,,apartment,,2011.0,101-824 Providence Dr,11752,NY,Islip Terrace,https://ar.rdcpix.com/30a05ab7a48cbb2ac4d858e6894d3303c-f512513936s.jpg,https://ar.rdcpix.com/30a05ab7a48cbb2ac4d858e6894d3303c-f277836468s.jpg,40.7491,-73.16921,Suffolk
3302372009,,1350.0,1781.0,True,True,,,1,3,,1.0,2.0,,apartment,,2006.0,2400 Steeplechase Blvd,12020,NY,Ballston Spa,https://ar.rdcpix.com/f09befa14792420387877723e658fbc8c-f2532294444s.jpg,https://ar.rdcpix.com/f09befa14792420387877723e658fbc8c-f3393616410s.jpg,42.99703,-73.78917,Saratoga
3328650246,,1100.0,1200.0,True,False,,,1,2,,1.0,1.0,,apartment,,1950.0,229-245 Parkside Ave,14214,NY,Buffalo,https://ar.rdcpix.com/413824015c531b428d16b0c72eb82026c-f3101934865s.jpg,https://ar.rdcpix.com/413824015c531b428d16b0c72eb82026c-f1651993624s.jpg,42.9364,-78.85037,Erie
3285935071,,750.0,1025.0,True,True,$25.00 per month per pet,,0,3,,1.0,1.5,,apartment,,1966.0,30-40 Midland Dr,13815,NY,Norwich,https://ar.rdcpix.com/c6d43dc12ae79df951068f44eb250e4bc-f1119825198s.jpg,https://ar.rdcpix.com/c6d43dc12ae79df951068f44eb250e4bc-f20787391s.jpg,42.52881,-75.51485,Chenango
3216456005,,,,True,True,,,2,2,,1.0,1.0,,apartment,,1978.0,9445 Chalkstone Crse,13029,NY,Brewerton,https://ar.rdcpix.com/0b32bb931c066630c8c7a3d400b2d909c-f2617723674s.jpg,https://ar.rdcpix.com/0b32bb931c066630c8c7a3d400b2d909c-f1268573401s.jpg,43.2294,-76.13213,Onondaga
3232062548,,1250.0,1825.0,True,True,,,1,2,,1.0,2.0,,apartment,,2017.0,100 Clear Spring Trl,14450,NY,Fairport,https://ar.rdcpix.com/882299deb7b9fa166c5e78fdec82f0f4c-f3297849384s.jpg,https://ar.rdcpix.com/882299deb7b9fa166c5e78fdec82f0f4c-f3919136833s.jpg,43.11017,-77.4567,Monroe
3133298721,,2345.0,3135.0,True,True,,,1,2,,1.0,1.0,,apartment,,,449-461 Lincoln Blvd,11788,NY,Hauppauge,https://ar.rdcpix.com/d6421d1df63858d2e0e5f415b99f0204c-f3534225001s.jpg,https://ar.rdcpix.com/d6421d1df63858d2e0e5f415b99f0204c-f1596626431s.jpg,40.82037,-73.1992,Suffolk
3232211611,,1175.0,1500.0,True,False,,,1,2,,1.0,2.0,,apartment,,1965.0,26 Meadowbrook Dr,12159,NY,Slingerlands,https://ar.rdcpix.com/5320e4449ebfbb47eb99bba12e3aaadec-f3471976413s.jpg,https://ar.rdcpix.com/5320e4449ebfbb47eb99bba12e3aaadec-f2933942221s.jpg,42.65087,-73.85002,Albany
3250371284,,770.0,980.0,True,True,,,2,5,,2.0,5.0,,apartment,,2019.0,20 Fairwood Dr,14623,NY,Rochester,https://ar.rdcpix.com/d438666da1136d5f37ba705000462743c-f3910858776s.jpg,https://ar.rdcpix.com/d438666da1136d5f37ba705000462743c-f3972415239s.jpg,43.06333,-77.69031,Monroe
3133522316,,2075.0,2480.0,True,True,,,0,1,,1.0,1.0,,apartment,,,35-39 Elliott Pl,11787,NY,Smithtown,https://ar.rdcpix.com/b2b630c4740043d97ebc324edb487f16c-f2523625498s.jpg,https://ar.rdcpix.com/b2b630c4740043d97ebc324edb487f16c-f1705183154s.jpg,40.85674,-73.20003,Suffolk
3321718780,,1254.0,1443.0,True,True,Cats must be spayed or neutered. Must be indoor cats./All dogs must be spayed or neutered and 1 year of age. We not not accept puppies. Some breed restrictions apply.,,2,3,,2.5,2.5,,townhomes,,2012.0,2A Marple Ln,14468,NY,Hilton,https://ar.rdcpix.com/c0803fa7d22fa4cdd0710ceff51f6d59c-f880974408s.jpg,https://ar.rdcpix.com/c0803fa7d22fa4cdd0710ceff51f6d59c-f2764231934s.jpg,43.28607,-77.78228,Monroe
3327644065,,1725.0,1875.0,False,False,,,2,2,,2.0,2.0,,apartment,,2011.0,448 Elmwood Ave,14222,NY,Buffalo,https://ar.rdcpix.com/a15e112c5bfb27adba383b1b89918df3c-f2698528399s.jpg,https://ar.rdcpix.com/a15e112c5bfb27adba383b1b89918df3c-f4003000930s.jpg,42.90913,-78.87741,Erie
3399037663,,1405.0,1405.0,True,True,,,2,2,,2.0,2.0,,apartment,,1998.0,2 Brookhaven Ln,14086,NY,Lancaster,https://ar.rdcpix.com/a71227ad1b98d17845a3443290f85c99c-f281577497s.jpg,https://ar.rdcpix.com/a71227ad1b98d17845a3443290f85c99c-f2472530908s.jpg,42.89737,-78.64138,Erie
3712546315,,3650.0,7395.0,True,True,,,1,2,,1.0,2.5,,apartment,,2016.0,3 Westerly Rd,10562,NY,Ossining,https://ar.rdcpix.com/b05b49db4873693e10099cf2b5c9e851c-f2815752844s.jpg,https://ar.rdcpix.com/b05b49db4873693e10099cf2b5c9e851c-f1583685851s.jpg,41.157902,-73.870096,Westchester
3647536536,,1130.0,1215.0,True,False,,,1,2,,1.0,1.0,,apartment,,1958.0,275 Hoosick St,12180,NY,Troy,https://ar.rdcpix.com/4c0b8f485bea7f5c9604333c7d3f8638c-f4276911106s.jpg,https://ar.rdcpix.com/4c0b8f485bea7f5c9604333c7d3f8638c-f2399016031s.jpg,42.7398,-73.6702,Rensselaer
3634575325,,2740.0,4795.0,True,True,Breed Restrictions Apply.,,0,2,,1.0,2.0,,apartment,,2016.0,148 S Front St,11735,NY,Farmingdale,https://ar.rdcpix.com/64c874bdce0ed603e6410e6472044d80c-f2517946377s.jpg,https://ar.rdcpix.com/64c874bdce0ed603e6410e6472044d80c-f268487470s.jpg,40.734866,-73.443629,Nassau
3982186687,,1550.0,2459.0,True,True,All animals are required to be registered through PetScreening program. Size restrictions may apply. Please call our Leasing Office for complete Pet Policy information.,,1,3,,1.0,2.5,,apartment,,2012.0,100 Waters View Cir,12047,NY,Cohoes,https://ar.rdcpix.com/d2a3554484737b69d493ab4c7be1bc02c-f1800125568s.jpg,https://ar.rdcpix.com/d2a3554484737b69d493ab4c7be1bc02c-f1593441017s.jpg,42.776913,-73.683722,Albany
3971789275,,2335.0,3430.0,True,True,,,0,2,,1.0,1.0,,apartment,,1938.0,150 Secatogue Ave,11735,NY,Farmingdale,https://ar.rdcpix.com/908e706f88663110711ad550b4c64e5bc-f1782069020s.jpg,https://ar.rdcpix.com/908e706f88663110711ad550b4c64e5bc-f3272914114s.jpg,40.734107,-73.44226,Nassau
3637959189,,2400.0,2600.0,True,True,2 pets per unit,,1,2,,1.0,1.0,,apartment,,2011.0,101-824 Providence Dr,11752,NY,Islip Terrace,https://ar.rdcpix.com/30a05ab7a48cbb2ac4d858e6894d3303c-f512513936s.jpg,https://ar.rdcpix.com/30a05ab7a48cbb2ac4d858e6894d3303c-f277836468s.jpg,40.7491,-73.16921,Suffolk
3711216115,,1829.0,2254.0,True,True,Call for details,,2,3,,2.0,2.0,,apartment,,1988.0,99 Brittany Ln,14534,NY,Pittsford,https://ar.rdcpix.com/008539fd8c06efb833e0988761083cffc-f1647384636s.jpg,https://ar.rdcpix.com/008539fd8c06efb833e0988761083cffc-f1388217866s.jpg,43.09763,-77.52951,Monroe
3385178279,,1150.0,1250.0,True,True,Can have a total of 2 pets with fee./Can have a total of 2 pets with one fee.,,2,2,,1.0,1.0,,apartment,,1949.0,95 Campus Dr E,14226,NY,Amherst,https://ar.rdcpix.com/9bee00713077806b2dc6f2371da39065c-f1834858010s.jpg,https://ar.rdcpix.com/9bee00713077806b2dc6f2371da39065c-f3630204374s.jpg,42.96437,-78.78685,Erie
3450617274,,860.0,1130.0,True,True,Per pet,,1,3,,1.0,1.5,,apartment,,1982.0,26686 Boyer Cir,13637,NY,Evans Mills,https://ar.rdcpix.com/7337b2e9f32a58f27cd482543430fad4c-f4185242362s.jpg,https://ar.rdcpix.com/7337b2e9f32a58f27cd482543430fad4c-f1811883456s.jpg,44.05319,-75.83859,Jefferson
3434393351,,1600.0,1600.0,True,True,,,2,2,,2.0,2.0,,apartment,,1965.0,6 E Spring St,14221,NY,Williamsville,https://ar.rdcpix.com/d251956848e333e66927aff5be2f283dc-f1323640610s.jpg,https://ar.rdcpix.com/d251956848e333e66927aff5be2f283dc-f2494601206s.jpg,42.96368,-78.74669,Erie
3448515432,,4950.0,6750.0,True,True,,,2,3,,2.0,2.0,,apartment,,2006.0,61 Bryant Ave,11576,NY,Roslyn,https://ar.rdcpix.com/52692848e1e49f6a6b32fd47f76bc991c-f2696709980s.jpg,https://ar.rdcpix.com/52692848e1e49f6a6b32fd47f76bc991c-f20857377s.jpg,40.805526,-73.648004,Nassau
3396652643,,550.0,680.0,True,True,Maximum Two Pets per Home; All Pets Subject to Management Approval./Maximum Two Pets per Home; Breed Restrictions Apply; All Pets Subject to Management Approval.,,0,1,,1.0,1.0,,apartment,,1970.0,18 N Main St,14420,NY,Brockport,https://ar.rdcpix.com/3a83f97b30cb8cde9fc6a28573307f45c-f2405244074s.jpg,https://ar.rdcpix.com/3a83f97b30cb8cde9fc6a28573307f45c-f3586361384s.jpg,43.217152,-77.936035,Monroe
3472788615,,2074.0,2589.0,True,True,Two cats: or a dog and a cat; or two smaller dogs; or one larger dog!/One larger dog or two small dogs; or a dog and a cat; or two cats!!,,1,2,,1.0,1.0,,apartment,,1983.0,100 Village Dr,11961,NY,Ridge,https://ar.rdcpix.com/2ea44478030d995439e3328e8a97740ac-f41548751s.jpg,https://ar.rdcpix.com/2ea44478030d995439e3328e8a97740ac-f1225366386s.jpg,40.89638,-72.90068,Suffolk
3044852273,,710.0,785.0,True,False,,,1,2,,1.0,1.0,,apartment,,,24 Groveland Rd,14454,NY,Geneseo,https://ar.rdcpix.com/737bf3ca3cf82977d391c9a45b34a63ac-f1016224125s.jpg,https://ar.rdcpix.com/737bf3ca3cf82977d391c9a45b34a63ac-f108286813s.jpg,42.787732,-77.805005,Livingston
3088691816,,2605.0,2755.0,True,True,0,,1,2,,1.0,2.0,,apartment,,1987.0,248 Lake Pointe Cir,11953,NY,Middle Island,https://ar.rdcpix.com/53d3d6b2da4e3e0beed43aa1031de7b7c-f3323140782s.jpg,https://ar.rdcpix.com/53d3d6b2da4e3e0beed43aa1031de7b7c-f264600389s.jpg,40.87818,-72.93154,Suffolk
3526378262,,1050.0,1050.0,True,True,,,2,2,,1.0,1.0,,townhomes,,1948.0,119 Arbour Ln,14220,NY,Buffalo,https://ar.rdcpix.com/3b4c77ddfe04088d314a81cb541b8b7cc-f3784978112s.jpg,https://ar.rdcpix.com/3b4c77ddfe04088d314a81cb541b8b7cc-f3933073702s.jpg,42.83705,-78.81059,Erie
3481759223,,895.0,945.0,True,True,Maximum 2 pets per apartment/Maximum 2 pets for apartment,,2,2,,1.0,1.5,,apartment,,1967.0,224 Palmer St,13601,NY,Watertown,https://ar.rdcpix.com/a990e88fa15db987c5bfc1ccd29db83fc-f2137419057s.jpg,https://ar.rdcpix.com/a990e88fa15db987c5bfc1ccd29db83fc-f4151339350s.jpg,43.982134,-75.932876,Jefferson
